2023-12-21 18:12:865 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:353 INFO  ManageBrowser :51 - Selecting A1 in models dropdown : [[ChromeDriver: chrome on windows (dbcbdca3770d2188f4870d8a34dcd5b6)] -> id: models]
2023-12-21 22:12:435 INFO  ManageBrowser :56 - Selecting NT - South in location dropdown : [[ChromeDriver: chrome on windows (dbcbdca3770d2188f4870d8a34dcd5b6)] -> id: locations]
2023-12-21 22:12:511 INFO  ManageBrowser :61 - Selecting $40,000 in price dropdown : [[ChromeDriver: chrome on windows (dbcbdca3770d2188f4870d8a34dcd5b6)] -> id: priceTo]
2023-12-21 22:12:290 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (dbcbdca3770d2188f4870d8a34dcd5b6)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:353 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (dbcbdca3770d2188f4870d8a34dcd5b6)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:857 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:324 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:533 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //a[text()='Search Cars']]
2023-12-21 22:12:598 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-21 22:12:899 INFO  ManageBrowser :46 - Selecting BMW in makes dropdown : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> id: makes]
2023-12-21 22:12:188 INFO  ManageBrowser :51 - Selecting 420d in models dropdown : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> id: models]
2023-12-21 22:12:291 INFO  ManageBrowser :56 - Selecting NSW - All in location dropdown : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> id: locations]
2023-12-21 22:12:369 INFO  ManageBrowser :61 - Selecting $60,000 in price dropdown : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> id: priceTo]
2023-12-21 22:12:777 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:840 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (13e952d90b8f0e30bb410962a1ce4799)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:987 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:616 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:795 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //a[text()='Search Cars']]
2023-12-21 22:12:63 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-21 22:12:167 INFO  ManageBrowser :46 - Selecting Honda in makes dropdown : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> id: makes]
2023-12-21 22:12:304 INFO  ManageBrowser :51 - Selecting Accord in models dropdown : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> id: models]
2023-12-21 22:12:398 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> id: locations]
2023-12-21 22:12:475 INFO  ManageBrowser :61 - Selecting $70,000 in price dropdown : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> id: priceTo]
2023-12-21 22:12:546 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:602 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (0c85d6c302bd22cf1f837acf2818ccc7)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:770 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:115 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:296 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //a[text()='Search Cars']]
2023-12-21 22:12:403 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-21 22:12:555 INFO  ManageBrowser :46 - Selecting Kia in makes dropdown : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> id: makes]
2023-12-21 22:12:677 INFO  ManageBrowser :51 - Selecting Carnival in models dropdown : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> id: models]
2023-12-21 22:12:762 INFO  ManageBrowser :56 - Selecting VIC - Northern in location dropdown : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> id: locations]
2023-12-21 22:12:845 INFO  ManageBrowser :61 - Selecting $50,000 in price dropdown : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> id: priceTo]
2023-12-21 22:12:346 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:401 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (42f1db552c98bb3f5fae7812d93fe605)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:553 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:936 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:117 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //a[text()='Search Cars']]
2023-12-21 22:12:182 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-21 22:12:479 INFO  ManageBrowser :46 - Selecting Suzuki in makes dropdown : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> id: makes]
2023-12-21 22:12:635 INFO  ManageBrowser :51 - Selecting Ignis in models dropdown : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> id: models]
2023-12-21 22:12:736 INFO  ManageBrowser :56 - Selecting WA - Perth in location dropdown : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> id: locations]
2023-12-21 22:12:823 INFO  ManageBrowser :61 - Selecting $90,000 in price dropdown : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> id: priceTo]
2023-12-21 22:12:783 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:838 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (caf0ab933798227d9549ffe7faf4ae19)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:969 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:318 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:576 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //a[text()='Search Cars']]
2023-12-21 22:12:673 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-21 22:12:865 INFO  ManageBrowser :46 - Selecting Volvo in makes dropdown : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> id: makes]
2023-12-21 22:12:45 INFO  ManageBrowser :51 - Selecting EX30 in models dropdown : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> id: models]
2023-12-21 22:12:129 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> id: locations]
2023-12-21 22:12:223 INFO  ManageBrowser :61 - Selecting $100,000 in price dropdown : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> id: priceTo]
2023-12-21 22:12:548 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //input[@id='search-submit']]
2023-12-21 22:12:607 INFO  ManageBrowser :20 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (da21cf6581a98fde381303a2ce424bf3)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-21 22:12:859 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:294 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:533 INFO  ManageBrowser :46 - Selecting Audi in makes dropdown : [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> id: makes]
2023-12-21 22:12:623 INFO  ManageBrowser :51 - Selecting A1 in models dropdown : [[ChromeDriver: chrome on windows (c7ed35eb26b78c97e8476abe6e41d549)] -> id: models]
2023-12-21 22:12:04 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:326 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:577 INFO  ManageBrowser :46 - Selecting BMW in makes dropdown : [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> id: makes]
2023-12-21 22:12:674 INFO  ManageBrowser :51 - Selecting 420d in models dropdown : [[ChromeDriver: chrome on windows (c8c2544c77a6c9f77d9516a669a816b3)] -> id: models]
2023-12-21 22:12:26 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:475 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:678 INFO  ManageBrowser :46 - Selecting Honda in makes dropdown : [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> id: makes]
2023-12-21 22:12:770 INFO  ManageBrowser :51 - Selecting Accord in models dropdown : [[ChromeDriver: chrome on windows (a1d19c30f1a720b01227b4c76396c2ec)] -> id: models]
2023-12-21 22:12:111 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:531 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:719 INFO  ManageBrowser :46 - Selecting Kia in makes dropdown : [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> id: makes]
2023-12-21 22:12:851 INFO  ManageBrowser :51 - Selecting Carnival in models dropdown : [[ChromeDriver: chrome on windows (9b0e8f92890ba2c99f7f487b00083451)] -> id: models]
2023-12-21 22:12:126 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:567 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:820 INFO  ManageBrowser :46 - Selecting Suzuki in makes dropdown : [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> id: makes]
2023-12-21 22:12:909 INFO  ManageBrowser :51 - Selecting Ignis in models dropdown : [[ChromeDriver: chrome on windows (494b48f165530db7b23d8559b542725b)] -> id: models]
2023-12-21 22:12:260 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-21 22:12:809 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-21 22:12:993 INFO  ManageBrowser :46 - Selecting Volvo in makes dropdown : [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> id: makes]
2023-12-21 22:12:131 INFO  ManageBrowser :51 - Selecting EX30 in models dropdown : [[ChromeDriver: chrome on windows (c266fef4606fc4ad033a5158e6c86ba8)] -> id: models]
2023-12-22 11:12:717 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:620 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:266 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:485 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:660 INFO  ManageBrowser :46 - Selecting Audi in makes dropdown : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> id: makes]
2023-12-22 11:12:774 INFO  ManageBrowser :51 - Selecting A1 in models dropdown : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> id: models]
2023-12-22 11:12:885 INFO  ManageBrowser :56 - Selecting NT - South in location dropdown : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> id: locations]
2023-12-22 11:12:987 INFO  ManageBrowser :61 - Selecting $40,000 in price dropdown : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> id: priceTo]
2023-12-22 11:12:237 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (8d65f927819d6252ca5a9d9228c492aa)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:340 INFO  ManageBrowser :29 - Getting error message when criteria was not matching: Proxy element for: DefaultElementLocator 'By.xpath: //h1[@class='noResultsContent--h1Text']'
2023-12-22 11:12:314 INFO  ManageBrowser :33 - Chrome Browser Launch .....
